hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01164,2026-01-01,2026-03-01,1,0.0,0.0,1.0,0.0,0.40234463097157114,0.08499193593182995,157,0,urban,next_quarter,realized_plus_planned
hex_01165,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568587,0.05165941398202742,519,0,urban,next_quarter,realized_plus_planned
hex_01166,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568587,0.07285378832803997,264,0,urban,next_quarter,realized_plus_planned
hex_01167,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.20816647154392637,0.06433004529874047,358,0,mixed,next_quarter,realized_plus_planned
hex_01168,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13575842400519436,0.028843211117329,866,0,mixed,next_quarter,realized_plus_planned
hex_01169,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.028228166535318424,879,0,mixed,next_quarter,realized_plus_planned
hex_01170,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.2,0.1319722547426785,0.09307306962664913,113,1,urban,next_quarter,realized_plus_planned
hex_01171,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.3333333333333333,0.26394450948535775,0.11690884897468812,41,1,urban,next_quarter,realized_plus_planned
hex_01172,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.47211098102928417,0.16156238444486465,10,1,urban,next_quarter,realized_plus_planned
hex_01173,2026-01-01,2026-03-01,0,2.0,2.0,2.0,0.0,0.5483051978305311,0.1325196253772129,23,1,urban,next_quarter,realized_plus_planned
hex_01174,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.26394450948535797,0.049876954194118486,541,0,mixed,next_quarter,realized_plus_planned
hex_01175,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04706569816752576,583,0,urban,next_quarter,realized_plus_planned
hex_01176,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267893,0.032623182487902025,792,0,urban,next_quarter,realized_plus_planned
hex_01177,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267874,0.05065268812170701,530,0,urban,next_quarter,realized_plus_planned
hex_01178,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267926,0.04680559939318332,586,0,urban,next_quarter,realized_plus_planned
hex_01179,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.3959167642280373,0.040242329152689896,669,0,urban,next_quarter,realized_plus_planned
hex_01180,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.26394450948535786,0.03288860689992262,788,0,urban,next_quarter,realized_plus_planned
hex_01181,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03480158478863715,754,0,urban,next_quarter,realized_plus_planned
hex_01182,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047817,0.06102107354622723,395,0,mixed,next_quarter,realized_plus_planned
hex_01183,2026-01-01,2026-03-01,0,0.0,0.0,0.0,1.0,0.15203690834047792,0.02166267272396249,1014,0,natural,next_quarter,realized_plus_planned
hex_01184,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.021665525912034047,1012,0,natural,next_quarter,realized_plus_planned
hex_01185,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.00844631467447034,1337,0,natural,next_quarter,realized_plus_planned
hex_01186,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.3333333333333333,0.3585932214170576,0.09276550741531228,115,1,urban,next_quarter,realized_plus_planned
hex_01187,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.4276045190552956,0.12734098025950813,29,1,urban,next_quarter,realized_plus_planned
hex_01188,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.3585932214170571,0.09114554211416709,125,1,urban,next_quarter,realized_plus_planned
hex_01189,2026-01-01,2026-03-01,0,0.0,0.0,0.0,1.0,0.3585932214170572,0.13735690447072668,20,1,urban,next_quarter,realized_plus_planned
hex_01190,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.23906214761137157,0.09074362343079609,127,1,urban,next_quarter,realized_plus_planned
hex_01191,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0483071238716863,560,0,urban,next_quarter,realized_plus_planned
hex_01192,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568587,0.07416438652803552,251,0,urban,next_quarter,realized_plus_planned
hex_01193,2026-01-01,2026-03-01,1,0.0,0.0,1.0,0.0,0.18854237144392336,0.07779406298193597,209,0,urban,next_quarter,realized_plus_planned
hex_01194,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.11953107380568587,0.08384965524108356,169,0,urban,next_quarter,realized_plus_planned
hex_01195,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.21380225952764775,0.07132870272057142,279,0,urban,next_quarter,realized_plus_planned
hex_01196,2026-01-01,2026-03-01,1,0.0,0.0,1.0,0.5,0.4023446309715709,0.08070264785128127,187,0,urban,next_quarter,realized_plus_planned
hex_01197,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.23906214761137168,0.03349115250990207,779,0,urban,next_quarter,realized_plus_planned
hex_01198,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015796532333418142,1157,0,urban,next_quarter,realized_plus_planned
hex_01199,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01658067228181325,1142,0,natural,next_quarter,realized_plus_planned
hex_01200,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03161163198151018,818,0,natural,next_quarter,realized_plus_planned
hex_01201,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0065909659015780985,1392,0,natural,next_quarter,realized_plus_planned
