hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00463,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.11953107380568559,0.15635238095238094,767,0,mixed,next_year,realized
hex_00464,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.6090699431287669,213,0,mixed,next_year,realized
hex_00465,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016238095238095242,1192,0,mixed,next_year,realized
hex_00466,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.023871428571428575,1134,0,mixed,next_year,realized
hex_00467,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0001,1401,0,mixed,next_year,realized
hex_00468,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011029659035342343,1248,0,mixed,next_year,realized
hex_00469,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.001280150753768844,1387,0,urban,next_year,realized
hex_00470,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.12624210321841903,812,0,urban,next_year,realized
hex_00471,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.36473968253968253,513,0,urban,next_year,realized
hex_00472,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.0,0.5775655677655679,241,0,urban,next_year,realized
hex_00473,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.2,0.23906214761137135,0.3821251082251083,492,0,urban,next_year,realized
hex_00474,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.5471355928609807,0.3242095238095239,575,0,urban,next_year,realized
hex_00475,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.5,0.5471355928609807,0.3479857142857144,543,0,urban,next_year,realized
hex_00476,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.4528644071390199,0.6291320346320348,197,0,urban,next_year,realized
hex_00477,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.18854237144392338,0.17768571428571425,734,0,urban,next_year,realized
hex_00478,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1195310738056859,0.3823380952380953,491,0,urban,next_year,realized
hex_00479,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.5,0.11953107380568552,0.8688190476190474,82,1,urban,next_year,realized
hex_00480,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568569,0.07799999999999997,924,0,urban,next_year,realized
hex_00481,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05245396825396825,997,0,urban,next_year,realized
hex_00482,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.3040793650793651,596,0,urban,next_year,realized
hex_00483,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.09506666666666667,886,0,urban,next_year,realized
hex_00484,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.46797887667887667,378,0,urban,next_year,realized
hex_00485,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.06835238095238094,941,0,urban,next_year,realized
hex_00486,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1195310738056859,0.20784285714285713,693,0,urban,next_year,realized
hex_00487,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.18854237144392338,0.4934952380952381,341,0,urban,next_year,realized
hex_00488,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568594,0.11257142857142856,835,0,urban,next_year,realized
hex_00489,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02646666666666667,1118,0,urban,next_year,realized
hex_00490,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0024,1358,0,mixed,next_year,realized
hex_00491,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.013417650753768842,1216,0,urban,next_year,realized
hex_00492,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010393939393939395,1264,0,urban,next_year,realized
hex_00493,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,3.015075376884422e-05,1404,0,urban,next_year,realized
hex_00494,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.40614949494949515,457,0,urban,next_year,realized
