hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00049,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426789,0.07873896733628415,758,0,urban,next_quarter,realized
hex_00050,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267915,0.07896124553885525,757,0,urban,next_quarter,realized
hex_00051,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.08774047516408227,681,0,urban,next_quarter,realized
hex_00052,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267885,0.1210275826451579,440,0,urban,next_quarter,realized
hex_00053,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267893,0.10275297279007613,566,0,urban,next_quarter,realized
hex_00054,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0649834037251386,895,0,urban,next_quarter,realized
hex_00055,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04481914557246947,1100,0,urban,next_quarter,realized
hex_00056,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02851286948820334,1270,0,mixed,next_quarter,realized
hex_00057,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0310182792240205,1244,0,urban,next_quarter,realized
hex_00058,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007144907994054352,1483,0,mixed,next_quarter,realized
hex_00059,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.008884657849386607,1476,0,mixed,next_quarter,realized
hex_00060,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012034129791724028,1445,0,mixed,next_quarter,realized
hex_00061,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1195310738056858,0.01806819909215814,1385,0,urban,next_quarter,realized
hex_00062,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.18854237144392352,0.0200166555414527,1366,0,urban,next_quarter,realized
hex_00063,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.33333333333333326,0.04382748765533462,1109,0,urban,next_quarter,realized
